Data,Freguesia,Código Territorial,Total Mandatos,Mandatos Disponíveis,Votos Brancos,Percentagem Votos Brancos,Votos Nulos,Percentagem Votos Nulos,Percentagem Votantes,Votantes Inscritos,Total de Votos,Concelho,Distrito,Região
2019-12-03 11:13:36,Covas do Barroso,LOCAL-170208,0.0,0,7,4.79,1,0.68,43.98,332,146,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Dornelas,LOCAL-170210,0.0,0,4,2.48,5,3.11,30.61,526,161,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Pinho,LOCAL-170213,0.0,0,1,0.47,5,2.37,36.44,579,211,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Sapiãos,LOCAL-170215,0.0,0,5,1.87,8,2.99,37.69,711,268,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Alturas do Barroso e Cerdedo,LOCAL-170217,0.0,0,9,2.98,4,1.32,39.32,768,302,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Ardãos e Bobadela,LOCAL-170218,0.0,0,3,0.84,13,3.65,39.29,906,356,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Boticas e Granja,LOCAL-170219,0.0,0,12,1.4,26,3.03,48.61,1763,857,Boticas,Vila Real,Norte
2019-12-03 11:13:36,"Codessoso, Curros e Fiães do Tâmega",LOCAL-170220,0.0,0,3,1.35,1,0.45,47.45,470,223,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Vilar e Viveiro,LOCAL-170221,0.0,0,1,0.31,4,1.25,51.12,624,319,Boticas,Vila Real,Norte
2019-12-03 11:13:36,Águas Frias,LOCAL-170301,0.0,0,8,2.25,9,2.54,43.24,821,355,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Anelhe,LOCAL-170302,0.0,0,3,1.65,2,1.1,33.09,550,182,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Bustelo,LOCAL-170305,0.0,0,11,4.4,5,2.0,44.48,562,250,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Cimo de Vila da Castanheira,LOCAL-170309,0.0,0,1,0.54,8,4.32,34.01,544,185,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Curalha,LOCAL-170310,0.0,0,11,5.05,2,0.92,39.35,554,218,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Ervededo,LOCAL-170312,0.0,0,4,1.23,9,2.76,36.63,890,326,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Faiões,LOCAL-170313,0.0,0,16,3.79,16,3.79,51.91,813,422,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Lama de Arcos,LOCAL-170314,0.0,0,3,1.72,6,3.45,45.55,382,174,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Mairos,LOCAL-170316,0.0,0,2,1.21,2,1.21,47.83,345,165,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Moreiras,LOCAL-170317,0.0,0,4,4.0,3,3.0,34.48,290,100,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Nogueira da Montanha,LOCAL-170318,0.0,0,4,1.5,14,5.26,37.31,713,266,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Oura,LOCAL-170320,0.0,0,2,0.83,7,2.89,38.66,626,242,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Outeiro Seco,LOCAL-170321,0.0,0,6,1.45,13,3.14,46.73,886,414,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Paradela,LOCAL-170322,0.0,0,5,3.73,8,5.97,47.86,280,134,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Redondelo,LOCAL-170324,0.0,0,7,2.88,4,1.65,40.77,596,243,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Sanfins,LOCAL-170327,0.0,0,0,0.0,6,5.83,32.91,313,103,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Santa Leocádia,LOCAL-170329,0.0,0,2,1.54,4,3.08,34.48,377,130,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Santo António de Monforte,LOCAL-170330,0.0,0,2,0.84,8,3.35,48.19,496,239,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Santo Estêvão,LOCAL-170331,0.0,0,9,3.9,10,4.33,35.59,649,231,Chaves,Vila Real,Norte
2019-12-03 11:13:36,São Pedro de Agostém,LOCAL-170333,0.0,0,27,4.19,19,2.95,40.94,1573,644,Chaves,Vila Real,Norte
2019-12-03 11:13:36,São Vicente,LOCAL-170334,0.0,0,1,0.75,1,0.75,45.24,294,133,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Tronco,LOCAL-170340,0.0,0,1,1.1,2,2.2,31.38,290,91,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Vale de Anta,LOCAL-170341,0.0,0,14,1.86,20,2.66,53.34,1408,751,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Vila Verde da Raia,LOCAL-170343,0.0,0,9,2.29,10,2.54,43.28,908,393,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Vilar de Nantes,LOCAL-170344,0.0,0,20,2.16,30,3.24,48.79,1896,925,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Vilarelho da Raia,LOCAL-170345,0.0,0,4,1.47,8,2.94,38.91,699,272,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Vilas Boas,LOCAL-170347,0.0,0,0,0.0,2,2.04,40.0,245,98,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Vilela Seca,LOCAL-170348,0.0,0,3,2.13,7,4.96,38.74,364,141,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Vilela do Tâmega,LOCAL-170349,0.0,0,4,2.06,7,3.61,46.97,413,194,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Santa Maria Maior,LOCAL-170350,0.0,0,126,2.41,123,2.36,43.84,11906,5220,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Planalto de Monforte (Oucidres e Bobadela),LOCAL-170353,0.0,0,5,3.33,1,0.67,39.37,381,150,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Madalena e Samaiões,LOCAL-170354,0.0,0,34,2.63,30,2.32,42.23,3064,1294,Chaves,Vila Real,Norte
2019-12-03 11:13:36,"Eiras, São Julião de Montenegro e Cela",LOCAL-170355,0.0,0,9,1.91,11,2.34,48.61,969,471,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Calvão e Soutelinho da Raia,LOCAL-170356,0.0,0,5,1.87,13,4.85,35.26,760,268,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Loivos e Póvoa de Agrações,LOCAL-170357,0.0,0,6,1.85,9,2.77,37.02,878,325,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Santa Cruz/Trindade e Sanjurge,LOCAL-170358,0.0,0,34,2.17,44,2.81,42.31,3704,1567,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Soutelo e Seara Velha,LOCAL-170359,0.0,0,9,2.84,15,4.73,46.28,685,317,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Travancas e Roriz,LOCAL-170360,0.0,0,3,1.12,6,2.24,39.01,687,268,Chaves,Vila Real,Norte
2019-12-03 11:13:36,"Vidago, Arcossó, Selhariz, Vilarinho Paranheiras",LOCAL-170361,0.0,0,25,2.75,14,1.54,44.67,2035,909,Chaves,Vila Real,Norte
2019-12-03 11:13:36,Barqueiros,LOCAL-170401,0.0,0,3,1.05,3,1.05,50.8,561,285,Mesão Frio,Vila Real,Norte
2019-12-03 11:13:36,Cidadelhe,LOCAL-170402,0.0,0,0,0.0,3,3.66,57.75,142,82,Mesão Frio,Vila Real,Norte
2019-12-03 11:13:36,Oliveira,LOCAL-170403,0.0,0,4,2.22,1,0.56,49.59,363,180,Mesão Frio,Vila Real,Norte
2019-12-03 11:13:36,Vila Marim,LOCAL-170407,0.0,0,12,2.91,12,2.91,38.38,1076,413,Mesão Frio,Vila Real,Norte
2019-12-03 11:13:36,Mesão Frio (Santo André),LOCAL-170408,0.0,0,15,1.82,19,2.31,50.93,1616,823,Mesão Frio,Vila Real,Norte
2019-12-03 11:13:36,Atei,LOCAL-170501,0.0,0,7,1.33,9,1.71,41.29,1274,526,Mondim de Basto,Vila Real,Norte
2019-12-03 11:13:36,Bilhó,LOCAL-170502,0.0,0,6,2.28,4,1.52,40.03,657,263,Mondim de Basto,Vila Real,Norte
2019-12-03 11:13:36,São Cristóvão de Mondim de Basto,LOCAL-170505,0.0,0,36,2.28,31,1.97,49.75,3168,1576,Mondim de Basto,Vila Real,Norte
2019-12-03 11:13:36,Vilar de Ferreiros,LOCAL-170508,0.0,0,12,2.18,5,0.91,43.51,1264,550,Mondim de Basto,Vila Real,Norte
2019-12-03 11:13:36,Campanhó e Paradança,LOCAL-170509,0.0,0,9,2.48,5,1.38,37.31,973,363,Mondim de Basto,Vila Real,Norte
2019-12-03 11:13:36,Ermelo e Pardelhas,LOCAL-170510,0.0,0,0,0.0,8,3.14,40.41,631,255,Mondim de Basto,Vila Real,Norte
2019-12-03 11:13:36,Cabril,LOCAL-170601,0.0,0,5,1.92,3,1.15,46.26,562,260,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Cervos,LOCAL-170603,0.0,0,2,2.44,1,1.22,19.95,411,82,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Chã,LOCAL-170604,0.0,0,6,1.75,6,1.75,29.61,1155,342,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Covelo do Gerês,LOCAL-170607,0.0,0,0,0.0,3,3.03,52.66,188,99,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Ferral,LOCAL-170609,0.0,0,2,1.14,3,1.71,45.45,385,175,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Gralhas,LOCAL-170612,0.0,0,3,2.26,5,3.76,43.04,309,133,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Morgade,LOCAL-170616,0.0,0,1,14.29,0,0.0,2.15,325,7,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Negrões,LOCAL-170618,0.0,0,3,2.86,0,0.0,44.87,234,105,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Outeiro,LOCAL-170619,0.0,0,0,0.0,0,0.0,42.79,201,86,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Pitões das Junias,LOCAL-170623,0.0,0,4,3.54,0,0.0,38.57,293,113,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Reigoso,LOCAL-170625,0.0,0,2,2.3,1,1.15,31.07,280,87,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Salto,LOCAL-170626,0.0,0,16,2.07,15,1.94,48.13,1608,774,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Santo André,LOCAL-170627,0.0,0,0,0.0,4,3.39,40.0,295,118,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Sarraquinhos,LOCAL-170629,0.0,0,5,5.38,6,6.45,19.96,466,93,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Solveira,LOCAL-170631,0.0,0,1,1.28,4,5.13,28.78,271,78,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Tourém,LOCAL-170632,0.0,0,2,2.41,1,1.2,45.86,181,83,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Vila da Ponte,LOCAL-170635,0.0,0,1,0.67,4,2.67,54.35,276,150,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,"Cambeses do Rio, Donões e Mourilhe",LOCAL-170636,0.0,0,6,3.26,11,5.98,28.71,641,184,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Meixedo e Padornelos,LOCAL-170637,0.0,0,6,3.45,7,4.02,29.1,598,174,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Montalegre e Padroso,LOCAL-170638,0.0,0,26,2.62,5,0.5,45.28,2191,992,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,"Paradela, Contim e Fiães",LOCAL-170639,0.0,0,4,2.37,6,3.55,29.29,577,169,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Sezelhe e Covelães,LOCAL-170640,0.0,0,9,5.66,3,1.89,37.24,427,159,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Venda Nova e Pondras,LOCAL-170641,0.0,0,8,3.57,5,2.23,42.91,522,224,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Viade de Baixo e Fervidelas,LOCAL-170642,0.0,0,11,2.74,3,0.75,39.53,1017,402,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Vilar de Perdizes e Meixide,LOCAL-170643,0.0,0,5,1.97,9,3.54,29.99,847,254,Montalegre,Vila Real,Norte
2019-12-03 11:13:36,Candedo,LOCAL-170701,0.0,0,8,1.52,16,3.04,47.48,1110,527,Murça,Vila Real,Norte
2019-12-03 11:13:36,Fiolhoso,LOCAL-170703,0.0,0,9,3.9,5,2.16,32.13,719,231,Murça,Vila Real,Norte
2019-12-03 11:13:36,Jou,LOCAL-170704,0.0,0,15,4.87,5,1.62,40.37,763,308,Murça,Vila Real,Norte
2019-12-03 11:13:36,Murça,LOCAL-170705,0.0,0,31,3.0,27,2.61,51.57,2007,1035,Murça,Vila Real,Norte
2019-12-03 11:13:36,Valongo de Milhais,LOCAL-170708,0.0,0,3,1.85,3,1.85,40.81,397,162,Murça,Vila Real,Norte
2019-12-03 11:13:36,Carva e Vilares,LOCAL-170710,0.0,0,13,4.98,4,1.53,43.79,596,261,Murça,Vila Real,Norte
2019-12-03 11:13:36,Noura e Palheiros,LOCAL-170711,0.0,0,7,1.44,10,2.05,47.89,1017,487,Murça,Vila Real,Norte
2019-12-03 11:13:36,Fontelas,LOCAL-170802,0.0,0,9,2.74,7,2.13,49.47,665,329,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Loureiro,LOCAL-170805,0.0,0,11,2.47,7,1.57,44.28,1005,445,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Sedielos,LOCAL-170809,0.0,0,6,1.75,10,2.92,32.15,1067,343,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Vilarinho dos Freires,LOCAL-170810,0.0,0,8,2.35,7,2.06,40.62,837,340,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Galafura e Covelinhas,LOCAL-170813,0.0,0,5,1.45,19,5.51,35.31,977,345,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Moura Morta e Vinhós,LOCAL-170814,0.0,0,7,2.07,7,2.07,38.11,887,338,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Peso da Régua e Godim,LOCAL-170815,0.0,0,91,2.1,59,1.36,49.08,8837,4337,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Poiares e Canelas,LOCAL-170816,0.0,0,9,1.67,12,2.23,38.21,1408,538,Peso da Régua,Vila Real,Norte
2019-12-03 11:13:36,Alvadia,LOCAL-170901,0.0,0,0,0.0,1,0.77,45.14,288,130,Ribeira de Pena,Vila Real,Norte
2019-12-03 11:13:36,Canedo,LOCAL-170902,0.0,0,4,2.45,4,2.45,23.19,703,163,Ribeira de Pena,Vila Real,Norte
2019-12-03 11:13:36,Santa Marinha,LOCAL-170906,0.0,0,8,2.48,9,2.79,32.53,993,323,Ribeira de Pena,Vila Real,Norte
2019-12-03 11:13:36,Cerva e Limões,LOCAL-170908,0.0,0,18,1.53,28,2.38,41.39,2846,1178,Ribeira de Pena,Vila Real,Norte
2019-12-03 11:13:36,Salvador e Santo Aleixo de Além-Tâmega,LOCAL-170909,0.0,0,20,1.32,31,2.05,39.92,3785,1511,Ribeira de Pena,Vila Real,Norte
2019-12-03 11:13:36,Celeirós,LOCAL-171001,0.0,0,3,2.75,2,1.83,53.96,202,109,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Covas do Douro,LOCAL-171002,0.0,0,6,2.78,6,2.78,51.43,420,216,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Gouvinhas,LOCAL-171004,0.0,0,1,0.94,6,5.66,36.18,293,106,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Parada de Pinhão,LOCAL-171005,0.0,0,1,0.55,6,3.28,58.84,311,183,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Paços,LOCAL-171007,0.0,0,7,2.32,11,3.64,38.87,777,302,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Sabrosa,LOCAL-171009,0.0,0,15,2.38,12,1.9,58.23,1082,630,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,São Lourenço de Ribapinhão,LOCAL-171011,0.0,0,5,2.96,7,4.14,37.56,450,169,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Souto Maior,LOCAL-171013,0.0,0,6,2.73,6,2.73,41.83,526,220,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Torre do Pinhão,LOCAL-171014,0.0,0,1,0.57,5,2.86,45.81,382,175,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Vilarinho de São Romão,LOCAL-171015,0.0,0,0,0.0,6,5.31,40.36,280,113,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,"Provesende, Gouvães e S.Cristóvão do Douro",LOCAL-171016,0.0,0,10,3.88,6,2.33,51.09,505,258,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,São Martinho de Antas e Paradela de Guiães,LOCAL-171017,0.0,0,11,2.33,18,3.81,40.62,1162,472,Sabrosa,Vila Real,Norte
2019-12-03 11:13:36,Alvações do Corgo,LOCAL-171101,0.0,0,2,0.8,3,1.2,56.82,440,250,Santa Marta de Penaguião,Vila Real,Norte
2019-12-03 11:13:36,Cumieira,LOCAL-171102,0.0,0,16,2.76,16,2.76,50.13,1155,579,Santa Marta de Penaguião,Vila Real,Norte
2019-12-03 11:13:36,Fontes,LOCAL-171103,0.0,0,8,2.04,3,0.76,38.95,1009,393,Santa Marta de Penaguião,Vila Real,Norte
2019-12-03 11:13:36,Medrões,LOCAL-171106,0.0,0,3,1.17,5,1.95,51.1,501,256,Santa Marta de Penaguião,Vila Real,Norte
2019-12-03 11:13:36,Sever,LOCAL-171110,0.0,0,6,1.54,13,3.34,48.02,810,389,Santa Marta de Penaguião,Vila Real,Norte
2019-12-03 11:13:36,Lobrigos (S.Miguel e S.João Baptista) e Sanhoane,LOCAL-171111,0.0,0,32,2.47,30,2.31,47.7,2721,1298,Santa Marta de Penaguião,Vila Real,Norte
2019-12-03 11:13:36,Louredo e Fornelos,LOCAL-171112,0.0,0,6,1.6,3,0.8,51.8,724,375,Santa Marta de Penaguião,Vila Real,Norte
2019-12-03 11:13:36,Água Revés e Crasto,LOCAL-171201,0.0,0,7,3.61,7,3.61,49.11,395,194,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Algeriz,LOCAL-171203,0.0,0,1,0.33,8,2.61,48.57,630,306,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Bouçoães,LOCAL-171205,0.0,0,2,1.0,5,2.49,36.35,553,201,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Canaveses,LOCAL-171206,0.0,0,2,1.98,6,5.94,34.59,292,101,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Ervões,LOCAL-171209,0.0,0,17,5.65,10,3.32,39.87,755,301,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Fornos do Pinhal,LOCAL-171211,0.0,0,2,1.07,4,2.14,54.36,344,187,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Friões,LOCAL-171212,0.0,0,4,1.23,8,2.46,40.37,805,325,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Padrela e Tazem,LOCAL-171215,0.0,0,5,3.31,6,3.97,33.19,455,151,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Possacos,LOCAL-171216,0.0,0,5,2.17,6,2.61,46.56,494,230,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Rio Torto,LOCAL-171217,0.0,0,5,2.94,6,3.53,40.38,421,170,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Santa Maria de Emeres,LOCAL-171219,0.0,0,2,1.07,3,1.6,51.52,363,187,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Santa Valha,LOCAL-171220,0.0,0,4,1.9,1,0.48,44.59,471,210,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Santiago da Ribeira de Alhariz,LOCAL-171221,0.0,0,5,1.91,4,1.53,29.64,884,262,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,São João da Corveira,LOCAL-171222,0.0,0,5,1.82,12,4.36,33.5,821,275,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,São Pedro de Veiga de Lila,LOCAL-171223,0.0,0,2,1.26,3,1.89,47.75,333,159,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Serapicos,LOCAL-171224,0.0,0,2,1.32,17,11.18,47.65,319,152,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Vales,LOCAL-171227,0.0,0,0,0.0,6,4.76,44.37,284,126,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Vassal,LOCAL-171229,0.0,0,4,1.83,3,1.38,41.13,530,218,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Veiga de Lila,LOCAL-171230,0.0,0,0,0.0,9,5.52,59.49,274,163,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Vilarandelo,LOCAL-171231,0.0,0,15,3.43,17,3.89,41.82,1045,437,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Carrazedo de Montenegro e Curros,LOCAL-171232,0.0,0,21,2.33,30,3.32,43.31,2085,903,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,"Lebução, Fiães e Nozelos",LOCAL-171233,0.0,0,7,2.08,10,2.97,37.49,899,337,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Sonim e Barreiros,LOCAL-171234,0.0,0,4,1.67,11,4.58,45.37,529,240,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Tinhela e Alvarelhos,LOCAL-171235,0.0,0,2,1.17,0,0.0,40.05,427,171,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Valpaços e Sanfins,LOCAL-171236,0.0,0,37,1.73,49,2.3,41.67,5121,2134,Valpaços,Vila Real,Norte
2019-12-03 11:13:36,Alfarela de Jales,LOCAL-171302,0.0,0,4,1.72,10,4.29,47.07,495,233,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Bornes de Aguiar,LOCAL-171303,0.0,0,44,4.51,23,2.36,42.69,2286,976,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Bragado,LOCAL-171304,0.0,0,5,1.7,9,3.06,42.98,684,294,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Capeludos,LOCAL-171305,0.0,0,3,1.35,1,0.45,38.68,574,222,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Soutelo de Aguiar,LOCAL-171310,0.0,0,10,2.95,12,3.54,42.06,806,339,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Telões,LOCAL-171311,0.0,0,19,2.82,20,2.97,41.54,1620,673,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Tresminas,LOCAL-171312,0.0,0,2,0.79,4,1.57,47.57,534,254,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Valoura,LOCAL-171313,0.0,0,0,0.0,3,1.45,47.15,439,207,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Vila Pouca de Aguiar,LOCAL-171314,0.0,0,37,2.06,21,1.17,52.62,3411,1795,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Vreia de Bornes,LOCAL-171315,0.0,0,9,2.8,13,4.04,44.05,731,322,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Vreia de Jales,LOCAL-171316,0.0,0,10,2.12,12,2.54,43.83,1077,472,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Sabroso de Aguiar,LOCAL-171317,0.0,0,14,4.26,8,2.43,43.93,749,329,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Alvão,LOCAL-171319,0.0,0,9,1.75,10,1.95,39.57,1299,514,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Pensalvos e Parada de Monteiros,LOCAL-171320,0.0,0,1,0.51,6,3.03,41.16,481,198,Vila Pouca de Aguiar,Vila Real,Norte
2019-12-03 11:13:36,Abaças,LOCAL-171401,0.0,0,4,0.83,12,2.5,41.31,1162,480,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Andrães,LOCAL-171403,0.0,0,8,1.02,21,2.69,49.06,1594,782,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Arroios,LOCAL-171404,0.0,0,17,2.54,17,2.54,61.91,1079,668,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Campeã,LOCAL-171406,0.0,0,12,1.56,11,1.43,45.25,1695,767,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Folhadela,LOCAL-171409,0.0,0,44,3.82,26,2.26,57.17,2015,1152,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Guiães,LOCAL-171410,0.0,0,3,1.6,3,1.6,29.64,631,187,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Lordelo,LOCAL-171414,0.0,0,42,2.98,42,2.98,52.57,2684,1411,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Mateus,LOCAL-171415,0.0,0,41,2.25,31,1.7,60.64,3011,1826,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Mondrões,LOCAL-171416,0.0,0,16,2.91,15,2.73,55.84,985,550,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Parada de Cunhos,LOCAL-171420,0.0,0,20,2.12,25,2.65,56.24,1675,942,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Torgueda,LOCAL-171426,0.0,0,20,2.49,19,2.37,49.84,1609,802,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Vila Marim,LOCAL-171429,0.0,0,21,2.29,22,2.4,51.66,1777,918,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Adoufe e Vilarinho de Samardã,LOCAL-171431,0.0,0,24,1.72,30,2.15,48.2,2894,1395,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Borbela e Lamas de Olo,LOCAL-171432,0.0,0,43,3.08,28,2.01,51.8,2693,1395,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Constantim e Vale de Nogueiras,LOCAL-171433,0.0,0,45,4.71,27,2.83,50.34,1897,955,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Mouçós e Lamares,LOCAL-171434,0.0,0,57,3.13,43,2.36,51.87,3511,1821,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Nogueira e Ermida,LOCAL-171435,0.0,0,5,1.14,10,2.28,45.82,956,438,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,"Pena, Quintã e Vila Cova",LOCAL-171436,0.0,0,8,1.67,8,1.67,49.79,960,478,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,São Tomé do Castelo e Justes,LOCAL-171437,0.0,0,20,3.07,19,2.91,45.03,1448,652,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Vila Real,LOCAL-171438,0.0,0,219,2.33,166,1.77,58.64,16030,9400,Vila Real,Vila Real,Norte
2019-12-03 11:13:36,Aldeias,LOCAL-180101,0.0,0,2,1.1,9,4.97,54.35,333,181,Armamar,Viseu,Centro
2019-12-03 11:13:36,Cimbres,LOCAL-180104,0.0,0,5,4.63,4,3.7,42.02,257,108,Armamar,Viseu,Centro
2019-12-03 11:13:36,Folgosa,LOCAL-180106,0.0,0,4,2.07,3,1.55,47.54,406,193,Armamar,Viseu,Centro
